,,D/E/De,GDP Growth,Lab Qual,Lab Quant,ICT Capital,NICT Capital,Cl Quality,Cl Quant,ContriICT,ContriNICT,Export of goods and services (% of GDP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2005,3,5.53644225,0.325216702,-2.027731016,20.55327445,5.020358413,0.155839475,0.772308186,0.797191262,2.589994296,34.06726763,1.328581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2006,3,5.354978889,0.334422407,1.667401008,21.42534852,5.128172785,0.154898048,0.070383301,0.867288467,2.842823789,31.03471631,1.321272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2007,3,6.151854992,0.343368691,0.152572861,22.08637595,5.153236166,0.158399215,1.294238213,0.920751318,2.874525264,29.43571849,1.31419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2008,3,5.839816853,0.352011295,2.811686695,23.64396304,5.651625246,0.162033155,-0.611902727,0.915939361,2.820189483,29.80828417,1.310351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2009,3,4.52493839,0.360963005,-1.336680632,23.51062894,5.714130029,0.165240851,2.138773166,0.761901028,2.719656564,24.15911967,1.310373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Indonesia,2010,3,6.03784807,0.370186591,4.662875086,22.19013721,5.639962479,0.169797626,4.229091108,0.811319239,2.367795259,24.29903094,1.311455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,1995,3,6.002515927,0.4,8.7,7.08643198,6.730230898,0.17962975,2.425177954,0.822775718,1.783899777,51.72236866,3.246409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,1996,3,2.061749808,0.4,4.9,7.613465935,5.971349031,0.189554179,1.919018105,0.862714835,1.218143292,52.87236793,3.05188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,1997,3,3.259870037,0.4,3.9,7.97759369,4.448417947,0.191895931,0.698546367,0.892220438,0.869466737,49.31193902,2.714273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,1998,3,2.967618592,0.4,1.4,8.692362159,2.974491939,0.197256589,1.37230875,0.789303053,0.840317272,44.85408951,2.62132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,1999,3,3.333447501,0.4,2.8,9.698231518,2.112891711,0.209312839,0.569053181,0.71958662,0.983173959,43.37173239,2.62435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2000,3,4.158016667,0.4,1.2,10.12752801,1.948120631,0.214690319,-0.15710115,0.692311302,1.199151948,41.8879301,2.677223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2001,3,5.135738105,0.4,-0.3,9.918959439,2.164026536,-0.040334839,0.439758692,0.675026607,1.429994963,42.19224639,2.664456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2002,3,5.622723699,-0.1,0.9,9.812289476,2.583287656,-0.039828842,0.915085804,0.793967769,1.883291081,47.48418115,2.431059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2003,3,4.07739915,-0.1,2,10.02040654,3.058078513,-0.039479075,2.389511652,0.944101159,2.81425491,47.43563088,2.47023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2004,3,8.219927549,-0.1,5.2,11.72897965,3.975435719,-0.038805735,0.623020623,0.902932044,3.046632372,52.266284,2.410677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2005,3,7.831748575,-0.1,1.4,13.67676407,5.863587558,-0.038532409,3.758599237,0.781394355,2.775810286,52.70597544,2.261567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2006,3,7.777139544,-0.1,8.3,13.18521053,6.351406127,-0.03897635,5.553833395,0.788392033,2.867620811,53.87448787,2.28383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2007,3,7.860398293,-0.1,12.2,12.57281303,5.760649219,-0.039652857,1.505517494,0.783027802,2.003065683,54.23436624,2.232834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2008,3,6.973167509,-0.1,3.3,14.25658166,5.816922337,-0.039529722,2.449263074,0.735872611,1.650920697,56.50591598,2.184065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2009,3,5.345225707,-0.1,5.3,15.26042074,4.134551063,-0.040889138,1.028287038,0.25392801,0.22357225,45.87898843,2.205029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan,2010,3,2.284991182,-0.1,2.1,15.011473,3.531179205,-0.042875516,4.161435738,0.288477819,0.412625633,48.228284,2.19054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,1995,3,4.31092903,0.086943997,5.87628521,5.454745516,0.912177935,0.061571528,3.433138132,0.307191443,0.481368741,32.59170122,2.834314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,1996,3,4.061381146,0.090827502,4.964131489,5.859243125,1.591956802,0.062815286,2.840739861,0.32002381,0.495555298,25.20060195,2.678136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,1997,3,0.269954628,0.095125602,4.245791212,6.078019738,1.716709509,0.063645869,2.690960094,0.337412837,0.454308977,22.68638735,2.550138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,1998,3,3.300594166,0.103601697,3.928099573,6.687045842,1.855417714,0.070972752,2.688292228,0.307447533,0.34808896,20.16926083,2.473702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,1999,3,2.082819864,0.113702496,3.820287809,7.678541541,1.800217293,0.080011127,2.28156317,0.305480277,0.319887279,20.8327352,2.53432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2000,3,0.496401871,0.122468499,3.182373196,8.243200183,1.416426431,0.087802281,1.97418239,0.350723788,0.314013683,21.58757114,2.5454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2001,3,4.370258376,0.057288702,2.766763791,8.548264951,1.275864709,0.040877485,1.904746331,0.387787772,0.320309121,22.93157636,2.55342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2002,3,0.570142409,0.058361702,2.692774124,9.453766048,1.22880172,0.041282424,1.718466915,0.451126648,0.402200641,24.89797261,2.567554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2003,3,2.863849886,0.058485998,2.430833876,10.43742895,1.251665968,0.041346409,2.715680189,0.580443302,0.692902179,24.08681531,2.593924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2004,3,4.977649823,0.058860099,3.872697055,11.54545173,1.548722945,0.041274904,1.878345758,0.648893695,1.160708815,26.61025858,2.60759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2005,3,5.744116381,0.060209399,2.722381614,13.5198772,2.594005875,0.041542327,1.821211167,0.705684256,1.448283624,28.50903021,2.612631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2006,3,6.133816391,0.061687402,2.655927651,14.01385516,4.33123298,0.042300017,2.270490676,0.865634717,1.576387696,22.98493964,2.616117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2007,3,6.321313977,0.063114503,3.351911902,15.55691361,5.22383973,0.042751987,2.094102092,0.928515475,1.463064458,21.91899129,2.623404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2008,3,-0.609702477,0.064465997,3.203085065,19.46778744,5.22396639,0.042146363,1.147631649,0.872496702,1.34041924,22.67405755,2.63318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2009,3,3.056951612,0.065853802,1.762368903,20.54192424,4.818946496,0.042883135,1.617688686,0.463777874,0.223261165,20.03262925,2.646232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenya,2010,3,7.431361824,0.067344197,2.433341183,19.84942555,4.602355137,0.044770516,-9.33149904,0.505090505,0.34082015,20.65720485,2.659322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1995,3,-6.805884838,0.361982407,-17.4865365,10.63250974,0.528159691,0.193167955,10.98900437,0.523205288,0.540788937,23.76342698,3.246409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1996,3,11.52664572,0.385025702,20.59257776,11.24689132,0.808775052,0.205464754,-4.624955356,0.55235019,0.882058777,22.74672995,3.05188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1997,3,-2.253064699,0.407456607,-8.666823059,11.61413342,1.28353592,0.217434764,5.614745989,0.592917018,1.078664418,25.09506774,2.714273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1998,3,7.394635677,0.446659978,10.52161679,12.42229715,2.090705559,0.238355226,-1.502325945,0.570047367,1.073616743,24.41172262,2.68989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,1999,3,0.528019806,0.4933808,-2.853762172,13.62902075,2.508174628,0.259733899,-0.364779402,0.476449821,1.175257564,26.32267968,2.692376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2000,3,1.58002004,0.53490242,-0.710538821,14.14569914,2.405437455,0.27461045,4.60261777,0.459261891,1.204123069,27.98228689,2.664343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2001,3,7.280381769,0.2783034,8.873054385,12.19369248,2.657694928,0.144361134,1.55405961,0.555855921,1.303567458,29.41144741,2.664456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2002,3,3.262240812,0.285095302,2.937931381,11.83175743,2.785938978,0.150805118,4.728639871,0.755790155,1.957311109,30.15158522,2.431059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2003,3,6.125470251,0.287550897,8.975031227,14.92564678,2.990571596,0.151500828,2.452517673,0.905914512,2.449673414,28.66477576,2.47023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2004,3,4.690139368,0.290560606,4.692044482,20.0011611,4.453395307,0.151875161,-0.511485664,0.862236787,2.530789748,29.37041474,2.410677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2005,3,2.935016155,0.297777005,-0.989730097,22.02662975,5.542223155,0.1538891,5.116032436,1.001571864,2.901656739,32.31377409,2.261567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2006,3,7.473498583,0.305957207,9.874901175,19.89175677,5.770663172,0.158511673,-1.67088192,1.254761033,3.258882836,34.20127342,2.28383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2007,3,2.669857815,0.313798594,-3.274228424,23.31827581,6.49497956,0.16013555,3.861289844,1.258800644,3.035718948,35.74857121,2.232834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2008,3,5.436518043,0.321342493,7.883059233,28.67203057,6.987121701,0.157400384,5.2226495,1.198575739,2.704557031,37.47806104,2.184065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2009,3,4.648604989,0.329011609,10.6508106,27.32307017,6.54854849,0.161331601,0.511904806,0.183935231,-0.040366128,28.7038415,2.205029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,2010,3,3.578232601,0.336951297,1.032413635,24.35811907,5.944598466,0.167071598,0.841713883,0.247359672,0.328806788,33.23700216,2.19054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,1995,3,2.125895023,0.160696905,2.085665427,17.12944359,-0.068919896,0.064852595,0.988098606,0.28732114,0.927536655,35.76149311,1.536786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,1996,3,4.049056768,0.170085905,2.769829147,18.54198277,0.521993777,0.060675817,1.097428612,0.313113863,1.656491123,32.23856801,1.443782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,1997,3,2.849053964,0.179320294,3.003478423,19.68283802,1.496001333,0.065521104,1.375752129,0.363367726,0.728200795,41.77459666,1.359242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,1998,3,2.776462585,0.196284289,3.376572952,21.58075869,2.865659073,0.079974142,1.654321887,0.458496995,-0.289180852,29.69151987,1.34676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,1999,3,0.473116944,0.216737296,3.994578496,23.65574837,1.276411302,0.089759973,-0.167663163,0.564373611,0.333013199,33.86953256,1.32454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2000,3,5.181503668,0.234878599,-0.482846564,24.32903498,-0.456146151,0.081559009,0.151759677,0.686985115,1.075791288,51.73036068,1.28535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2001,3,4.316547886,0.149394001,0.439840648,25.14404953,0.526480563,0.051545911,1.143724751,0.796692446,1.190982107,45.44807099,1.274456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2002,3,19.34878826,0.152343395,2.503865957,29.93234694,2.067681216,0.069587957,0.183559896,1.269907691,1.531254407,35.96569057,0.968283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2003,3,9.742563963,0.152727496,0.372819742,30.70350289,2.472410537,0.075196242,3.119786642,1.831184141,1.778156497,39.78789958,0.933796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2004,3,9.965974838,0.153931498,6.8858549,36.68653667,2.989361249,0.069742021,1.110588387,2.58244779,3.089711443,30.16075216,0.936223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2005,3,6.308679283,0.157596497,2.692165039,37.69757748,3.301174939,0.065012666,1.212814916,3.061425127,4.20211181,31.65697107,0.966862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2006,3,5.856153369,0.161665096,3.080344573,39.16243911,5.721420422,0.063651917,1.253673807,4.262793064,3.471207246,43.11132956,1.001876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2007,3,6.250362098,0.165421795,3.185414523,38.63692582,7.972612232,0.065104547,1.055974979,4.16058749,2.919560298,33.72852105,1.036877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2008,3,6.081530824,0.168973499,2.887848206,43.70802641,6.46802187,0.061787106,0.953084417,3.293239698,2.645900846,39.88312915,1.087926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2009,3,6.704553217,0.172632805,2.550662309,35.60721576,5.731330439,0.064506242,1.049348153,0.249797734,2.233044431,30.76861617,1.155681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nigeria,2010,3,7.547604293,0.176385394,2.653066255,25.8620888,5.545543134,0.069764443,0.316703483,0.26566796,2.115069143,25.26411563,1.230866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,1995,3,4.786774516,-0.124706805,0.633406965,9.519971162,4.713436589,-0.062353403,1.147958543,0.28307382,1.921179891,16.70996966,3.509126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,1996,3,2.844317444,-0.090634398,2.295917086,9.735926241,4.474272206,-0.045317199,2.463912964,0.317155523,1.582937501,16.90310178,3.565468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,1997,3,1.770425402,-0.091671199,4.927825928,10.26603878,4.066677764,-0.045835599,2.272414602,0.341564766,1.34500945,16.08195323,3.615956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,1998,3,3.064724617,-0.096472498,4.544829205,11.53279468,3.350083902,-0.048236249,1.116085984,0.314448751,1.379035693,16.48479118,3.623434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,1999,3,3.888894245,-0.101878401,2.232171968,12.68031448,2.843304165,-0.0509392,-0.418500043,0.276023801,1.460575033,15.35349933,3.65863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2000,3,3.050476871,-0.105111103,-0.837000087,12.65177429,2.902472764,-0.052555552,0.806988124,0.246747094,1.450895052,13.44132462,3.64755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2001,3,2.576045692,0.324319093,1.613976248,11.10431179,3.073798306,0.162159547,1.507699769,0.319446553,1.392203942,14.65953961,3.64772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2002,3,3.968460113,0.328137493,3.015399538,9.716396779,3.057225235,0.164068746,1.295223646,0.499165105,1.62652079,15.2236172,3.657356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2003,3,5.956021696,0.326355197,2.590447292,12.86423504,2.929949015,0.163177599,2.244931646,0.709981471,1.895869151,16.71896741,3.66451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2004,3,7.253707945,0.327150105,4.489863291,18.07300895,3.442832828,0.163575052,0.606823573,0.905143842,2.27022022,15.6668995,3.677818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2005,3,6.667888165,0.333238509,1.213647146,21.26997709,4.06274572,0.166619255,3.669120371,0.967339799,2.677630447,15.68949543,3.696775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2006,3,5.339889973,0.322833494,7.338240743,23.00262004,4.928078875,0.161416747,0.876421016,0.86558694,2.80443579,14.13396282,3.71277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2007,3,3.179097176,0.328107807,1.752842031,22.60068357,5.856581405,0.164053903,1.591231115,0.751316315,2.366501093,13.21461341,3.731443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2008,3,2.245888859,0.332654989,3.18246223,19.55881268,6.153512746,0.166327495,1.266776212,0.709416158,1.642364822,12.38231088,3.765707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2009,3,2.186544612,0.337227201,2.533552423,16.05388522,5.221731961,0.168613601,1.516306587,0.189657672,1.915507019,12.39575242,3.817857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,2010,3,2.158629894,0.34180521,3.032613173,14.58061039,3.638803586,0.170902605,1.849306002,0.215822808,2.138213441,13.51626785,3.878552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1995,3,7.149609178,0.247549405,5.013965443,6.835337728,3.2,0.091303897,1.366546098,0.233176304,2.280227467,12.89048218,2.506545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1996,3,2.760518529,0.249410793,3.721252456,7.416325808,3.5,0.091590494,0.78955451,0.26151191,2.194736712,13.56860035,2.495445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1997,3,6.275715679,0.251715793,2.190695517,8.029705286,3.7,0.09072157,1.525587495,0.294810161,1.860196516,14.710423,2.473607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1998,3,-0.392306363,0.262153102,4.271593317,9.030111134,3.6,0.093627238,1.173211914,0.274248165,1.540963352,13.81907332,2.4586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,1999,3,1.483847015,0.274857902,3.252539039,10.37492827,3,0.099143025,1.118357293,0.236893143,1.215908024,15.48500456,2.44464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2000,3,2.658712678,0.283008511,3.137429804,10.7675001,2.5,0.100880221,0.083426689,0.232303608,1.107471343,16.78706963,2.43655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2001,3,0.615991326,0.418579904,0.235303538,9.416177869,2,0.148407184,-0.005843171,0.265430706,1.259491034,16.47584114,2.429005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2002,3,5.310018733,0.428181002,-0.016488467,9.068281204,1.8,0.151738478,1.08812293,0.311889639,1.449794136,17.06708714,2.09391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2003,3,4.080621898,0.432648696,3.099680506,10.88111177,2,0.151878549,0.523490179,0.382982008,1.849511452,18.5318597,2.044468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2004,3,4.839201644,0.435776403,1.52586652,12.55749017,2.3,0.149504992,0.663786754,0.436197128,2.349489741,22.41750905,2.027808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2005,3,6.095454469,0.443625916,2.007935196,14.31780159,2.9,0.146654644,1.193664502,0.457233377,3.071189299,26.56905802,2.034422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2006,3,7.258945704,0.453310786,3.760974109,15.35612941,3.6,0.143872562,0.802558381,0.500502484,4.32754904,29.9721131,2.044605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2007,3,8.174944669,0.462694187,2.605865709,16.73661619,4.6,0.142501236,0.87546818,0.502775237,4.489784688,30.49845683,2.051015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2008,3,8.749010414,0.47169812,2.880755067,19.90478784,6.4,0.14335016,-0.299988361,0.471202284,4.487276822,28.39296226,2.062431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2009,3,1.04376236,0.480770878,-0.978975836,20.25447041,6.7,0.147323008,0.690109376,0.40496951,1.807172224,25.18603059,2.07763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peru,2010,3,8.112598956,0.489934999,2.260577679,18.87222081,6.7,0.149567402,1.127900928,0.478635076,1.969970204,26.55976037,2.093542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1995,3,4.572540149,0.296181091,2.544064261,13.89608979,3.425810859,0.131310732,2.097297087,0.476726098,2.249131352,36.35728306,1.760094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1996,3,5.681382492,0.296084001,4.757381603,15.18481225,3.73333022,0.130528968,0.843013264,0.337941316,1.978909597,40.50665724,1.659759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1997,3,5.055396259,0.298181293,1.92348659,14.54610229,4.252131656,0.130684965,0.305515318,0.339941052,1.419981383,48.956482,1.568308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1998,3,-0.578391645,0.310267601,0.704709347,10.08320674,3.713077307,0.13451149,0.818583742,0.40001669,1.532661822,44.7642293,1.546979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,1999,3,3.035379387,0.324436999,1.918085106,10.34380645,2.627931349,0.138460414,-0.974049326,0.410335278,1.735339127,45.48930623,1.537086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2000,3,4.31669727,0.33255131,-2.377870306,13.44519705,2.73399055,0.136223319,0.835540332,0.470736064,1.48867229,51.36929375,1.49547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2001,3,2.852902375,0.563559309,2.143950574,13.48109543,2.99270153,0.21963031,1.449944731,0.496569416,1.376608666,46.02685204,1.488559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2002,3,3.581012785,0.583771802,3.798129782,14.28262591,2.543473057,0.222856225,1.43902339,0.601005554,1.522567496,46.74700517,1.286744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2003,3,4.850792512,0.597181683,3.829931468,14.92318213,2.329314128,0.224379566,1.220670342,0.671463041,1.699939743,47.15705518,1.256195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2004,3,6.482870132,0.608891714,3.126710653,17.61838049,2.645682544,0.237711822,0.896559004,0.687766355,1.772696339,48.57264858,1.237593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2005,3,4.667046666,0.62717339,2.205937356,18.03060919,3.055604547,0.254902057,0.011449044,0.784625579,1.71878431,46.13698479,1.228864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2006,3,5.110140145,0.648366008,0.028443654,16.85559303,3.184379265,0.260978099,1.608183607,0.859529804,1.530568209,46.57805687,1.222297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2007,3,6.406962126,0.669239694,3.998178244,19.34124678,3.084677644,0.269187661,0.391188124,0.84741693,1.351663843,43.26079826,1.219053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2008,3,4.068845138,0.689767022,0.960843358,21.96090221,2.764103934,0.280824839,0.905780122,0.80902651,1.623271964,36.91204053,1.226962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2009,3,1.141788997,0.710492022,2.202616818,21.04626745,2.464278229,0.292175007,1.645763218,1.174046472,1.870545372,32.23235348,1.247388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Philippines,2010,3,7.355023921,0.731380284,4.002059251,19.42642331,2.966914326,0.300764851,0.817714352,1.315583382,2.842782997,34.80329295,1.274808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
